trip_distance,pickup_Longitude,pickup_Latitude,dropoff_Longitude,dropoff_Latitude,pickup_hour,fare_amount,shift_night
3.3,40.7763,-73.95372,40.75906,-73.98026,8,16.5,0
0.4,40.7763,-73.95372,40.7763,-73.95372,20,4.0,1
3.0,40.7763,-73.95372,40.75065,-73.99718,20,13.5,1
2.0,40.7763,-73.95372,40.75892,-73.97746,7,8.5,0
0.98,40.7763,-73.95372,40.79173,-73.94396,16,5.0,0
2.04,40.7763,-73.95372,40.76078,-73.97767,23,9.0,1
4.0,40.7763,-73.95372,40.81823,-73.94288,18,15.5,1
2.3,40.7763,-73.95372,40.76078,-73.97767,8,16.5,0
1.38,40.7763,-73.95372,40.76474,-73.96314,17,7.5,0
8.7,40.7763,-73.95372,40.77445,-73.87332,18,26.5,1
0.5,40.7763,-73.95372,40.7763,-73.95372,8,6.0,0
0.1,40.7763,-73.95372,40.7763,-73.95372,20,2.5,1
1.0,40.7763,-73.95372,40.76939,-73.95871,12,8.5,0
2.0,40.7763,-73.95372,40.77601,-73.98269,21,9.5,1
4.02,40.7763,-73.95372,40.75138,-73.99715,0,14.5,1
3.6,40.7763,-73.95372,40.75065,-73.99718,15,15.5,0
0.7,40.7763,-73.95372,40.76166,-73.95017,11,7.5,0
4.1,40.7763,-73.95372,40.72633,-73.97861,1,13.5,1
0.9,40.7763,-73.95372,40.76474,-73.96314,6,5.0,0
1.1,40.7763,-73.95372,40.7763,-73.95372,17,6.5,0
1.77,40.7763,-73.95372,40.76931,-73.94993,14,10.5,0
1.01,40.7763,-73.95372,40.76939,-73.95871,20,6.5,1
0.57,40.7763,-73.95372,40.7763,-73.95372,21,4.0,1
0.39,40.7763,-73.95372,40.76939,-73.95871,18,4.0,1
1.01,40.7763,-73.95372,40.7763,-73.95372,9,6.0,0
2.39,40.7763,-73.95372,40.77601,-73.98269,10,12.0,0
6.06,40.7763,-73.95372,40.75917,-73.97967,8,32.5,0
3.78,40.7763,-73.95372,40.75221,-73.97251,12,13.5,0
1.56,40.7763,-73.95372,40.76931,-73.94993,18,8.0,1
1.23,40.7763,-73.95372,40.76939,-73.95871,8,7.0,0
4.0,40.7763,-73.95372,40.75138,-73.99715,14,17.5,0
1.86,40.7763,-73.95372,40.80245,-73.9526,18,8.0,1
1.5,40.7763,-73.95372,40.76931,-73.94993,11,8.0,0
19.21,40.7763,-73.95372,40.69995,-74.16405,9,74.0,0
4.88,40.7763,-73.95372,40.72633,-73.97861,7,17.5,0
3.8,40.7763,-73.95372,40.7318,-73.98911,6,13.5,0
3.61,40.7763,-73.95372,40.75533,-73.99311,12,16.0,0
0.52,40.7763,-73.95372,40.7763,-73.95372,16,4.0,0
1.9,40.7763,-73.95372,40.76474,-73.96314,10,11.0,0
0.5,40.7763,-73.95372,40.7763,-73.95372,10,5.0,0
1.7,40.7763,-73.95372,40.76931,-73.94993,13,9.5,0
2.06,40.7763,-73.95372,40.75778,-73.97249,9,13.5,0
0.93,40.7763,-73.95372,40.76474,-73.96314,8,5.0,0
0.59,40.7763,-73.95372,40.7763,-73.95372,16,4.0,0
0.65,40.7763,-73.95372,40.7763,-73.95372,15,5.0,0
2.46,40.7763,-73.95372,40.75859,-73.96793,11,17.5,0
2.6,40.7763,-73.95372,40.7657,-73.98706,11,12.5,0
2.2,40.7763,-73.95372,40.7559,-73.97386,7,9.0,0
2.7,40.7763,-73.95372,40.77555,-73.99035,2,11.5,1
0.8,40.7763,-73.95372,40.76939,-73.95871,15,5.5,0
2.38,40.7763,-73.95372,40.75221,-73.97251,21,9.5,1
1.39,40.7763,-73.95372,40.76474,-73.96314,17,7.0,0
5.0,40.7763,-73.95372,40.75031,-73.99298,18,21.0,1
3.0,40.7763,-73.95372,40.75906,-73.98026,6,11.5,0
1.1,40.7763,-73.95372,40.79551,-73.92967,14,5.5,0
1.3,40.7763,-73.95372,40.76931,-73.94993,7,8.0,0
1.27,40.7763,-73.95372,40.76939,-73.95871,7,7.0,0
0.96,40.7763,-73.95372,40.76939,-73.95871,8,6.5,0
19.8,40.7763,-73.95372,40.69995,-74.16405,10,78.5,0
0.6,40.7763,-73.95372,40.76939,-73.95871,13,5.0,0
3.03,40.7763,-73.95372,40.79551,-73.92967,14,12.0,0
2.3,40.7763,-73.95372,40.76078,-73.97767,15,11.5,0
0.65,40.7763,-73.95372,40.7763,-73.95372,18,6.0,1
1.05,40.7763,-73.95372,40.76166,-73.95017,20,6.0,1
0.4,40.7763,-73.95372,40.7763,-73.95372,13,4.0,0
1.63,40.7763,-73.95372,40.76474,-73.96314,18,10.5,1
1.73,40.7763,-73.95372,40.79551,-73.92967,8,7.0,0
0.6,40.7763,-73.95372,40.7763,-73.95372,12,4.0,0
0.54,40.7763,-73.95372,40.7763,-73.95372,18,4.0,1
0.7,40.7763,-73.95372,40.7763,-73.95372,6,6.0,0
0.6,40.7763,-73.95372,40.76939,-73.95871,16,4.5,0
0.65,40.7763,-73.95372,40.7763,-73.95372,19,5.0,1
0.9,40.7763,-73.95372,40.76939,-73.95871,23,5.0,1
1.36,40.7763,-73.95372,40.76474,-73.96314,20,6.5,1
2.0,40.7763,-73.95372,40.76931,-73.94993,13,9.0,0
2.1,40.7763,-73.95372,40.77601,-73.98269,18,11.0,1
1.3,40.7763,-73.95372,40.76939,-73.95871,17,6.5,0
1.08,40.7763,-73.95372,40.76939,-73.95871,14,7.0,0
0.9,40.7763,-73.95372,40.76939,-73.95871,16,6.0,0
1.31,40.7763,-73.95372,40.76939,-73.95871,1,6.5,1
8.76,40.7763,-73.95372,40.71683,-74.01494,2,27.5,1
0.74,40.7763,-73.95372,40.76939,-73.95871,22,5.0,1
1.3,40.7763,-73.95372,40.7763,-73.95372,14,13.5,0
0.86,40.7763,-73.95372,40.76939,-73.95871,7,5.5,0
1.62,40.7763,-73.95372,40.79173,-73.94396,19,6.5,1
0.77,40.7763,-73.95372,40.7763,-73.95372,11,5.5,0
1.5,40.7763,-73.95372,40.79173,-73.94396,17,8.0,0
2.4,40.7763,-73.95372,40.7559,-73.97386,19,12.5,1
0.69,40.7763,-73.95372,40.76166,-73.95017,16,5.0,0
1.36,40.7763,-73.95372,40.76474,-73.96314,23,6.0,1
1.52,40.7763,-73.95372,40.76166,-73.95017,8,11.0,0
1.5,40.7763,-73.95372,40.75859,-73.96793,1,7.0,1
0.49,40.7763,-73.95372,40.7763,-73.95372,10,4.5,0
1.03,40.7763,-73.95372,40.76166,-73.95017,9,7.0,0
1.96,40.7763,-73.95372,40.77601,-73.98269,10,9.5,0
7.84,40.7763,-73.95372,40.70824,-74.01054,10,25.0,0
0.4,40.7763,-73.95372,40.76166,-73.95017,10,3.5,0
2.39,40.7763,-73.95372,40.76939,-73.95871,16,13.0,0
1.82,40.7763,-73.95372,40.76362,-73.97244,13,9.5,0
1.8,40.7763,-73.95372,40.75859,-73.96793,18,9.5,1
0.67,40.7763,-73.95372,40.79173,-73.94396,22,4.5,1
1.4,40.7763,-73.95372,40.76931,-73.94993,22,8.0,1
0.7,40.7763,-73.95372,40.76166,-73.95017,18,5.0,1
0.5,40.7763,-73.95372,40.76166,-73.95017,17,4.0,0
0.57,40.7763,-73.95372,40.7763,-73.95372,18,4.0,1
1.9,40.7763,-73.95372,40.75859,-73.96793,7,8.0,0
1.2,40.7763,-73.95372,40.76474,-73.96314,20,5.5,1
2.34,40.7763,-73.95372,40.75221,-73.97251,22,10.0,1
0.77,40.7763,-73.95372,40.76939,-73.95871,23,5.0,1
1.91,40.7763,-73.95372,40.77601,-73.98269,10,9.5,0
4.87,40.7763,-73.95372,40.75031,-73.99298,19,17.0,1
0.6,40.7763,-73.95372,40.76939,-73.95871,9,4.5,0
1.0,40.7763,-73.95372,40.76939,-73.95871,9,6.0,0
1.1,40.7763,-73.95372,40.76939,-73.95871,16,7.0,0
0.8,40.7763,-73.95372,40.76931,-73.94993,14,5.5,0
0.3,40.7763,-73.95372,40.76939,-73.95871,17,3.5,0
0.71,40.7763,-73.95372,40.7763,-73.95372,18,5.0,1
0.71,40.7763,-73.95372,40.7763,-73.95372,9,4.5,0
0.89,40.7763,-73.95372,40.76166,-73.95017,13,6.5,0
1.25,40.7763,-73.95372,40.75859,-73.96793,16,10.0,0
2.7,40.7763,-73.95372,40.7545,-73.98226,16,17.0,0
3.03,40.7763,-73.95372,40.81085,-73.96374,7,12.5,0
0.98,40.7763,-73.95372,40.79173,-73.94396,9,6.5,0
9.72,40.7763,-73.95372,40.68259,-73.97928,13,29.5,0
1.48,40.7763,-73.95372,40.76474,-73.96314,22,6.5,1
0.9,40.7763,-73.95372,40.76939,-73.95871,18,6.0,1
2.4,40.7763,-73.95372,40.75479,-73.97495,7,12.5,0
5.2,40.7763,-73.95372,40.71514,-74.00377,20,23.0,1
9.1,40.7763,-73.95372,40.71395,-74.00764,22,25.5,1
0.4,40.7763,-73.95372,40.7763,-73.95372,7,4.0,0
0.5,40.7763,-73.95372,40.79173,-73.94396,21,4.0,1
2.0,40.7763,-73.95372,40.76362,-73.97244,14,10.5,0
4.6,40.7763,-73.95372,40.75065,-73.99718,14,17.5,0
1.2,40.7763,-73.95372,40.76939,-73.95871,17,7.5,0
1.5,40.7763,-73.95372,40.76931,-73.94993,13,8.5,0
4.1,40.7763,-73.95372,40.7318,-73.98911,10,23.5,0
0.57,40.7763,-73.95372,40.7763,-73.95372,16,5.5,0
4.8,40.7763,-73.95372,40.75065,-73.99718,8,23.5,0
0.78,40.7763,-73.95372,40.76166,-73.95017,6,4.5,0
2.43,40.7763,-73.95372,40.75221,-73.97251,13,13.5,0
1.67,40.7763,-73.95372,40.76931,-73.94993,13,8.0,0
1.1,40.7763,-73.95372,40.76166,-73.95017,13,8.0,0
1.46,40.7763,-73.95372,40.77601,-73.98269,17,7.5,0
1.0,40.7763,-73.95372,40.76939,-73.95871,23,6.0,1
0.77,40.7763,-73.95372,40.79173,-73.94396,8,4.5,0
0.68,40.7763,-73.95372,40.7763,-73.95372,12,5.0,0
1.0,40.7763,-73.95372,40.76939,-73.95871,15,7.0,0
3.98,40.7763,-73.95372,40.7446,-73.92027,6,13.5,0
0.03,40.7763,-73.95372,40.7763,-73.95372,20,2.5,1
4.17,40.7763,-73.95372,40.83076,-73.93619,1,14.0,1
1.3,40.7763,-73.95372,40.77601,-73.98269,14,8.5,0
2.22,40.7763,-73.95372,40.7559,-73.97386,7,13.0,0
1.56,40.7763,-73.95372,40.76931,-73.94993,8,10.0,0
3.79,40.7763,-73.95372,40.75031,-73.99298,21,16.5,1
0.5,40.7763,-73.95372,40.7763,-73.95372,21,3.5,1
1.0,40.7763,-73.95372,40.76166,-73.95017,14,6.5,0
2.1,40.7763,-73.95372,40.76474,-73.96314,23,9.0,1
1.95,40.7763,-73.95372,40.77601,-73.98269,16,11.0,0
2.21,40.7763,-73.95372,40.77601,-73.98269,16,11.0,0
0.61,40.7763,-73.95372,40.7763,-73.95372,20,4.0,1
1.8,40.7763,-73.95372,40.76166,-73.95017,9,11.5,0
0.9,40.7763,-73.95372,40.76166,-73.95017,20,6.0,1
3.1,40.7763,-73.95372,40.75065,-73.99718,17,16.0,0
5.48,40.7763,-73.95372,40.72858,-73.94774,19,20.0,1
2.97,40.7763,-73.95372,40.7545,-73.98226,23,14.0,1
0.37,40.7763,-73.95372,40.76939,-73.95871,20,3.5,1
1.2,40.7763,-73.95372,40.76931,-73.94993,19,6.0,1
1.08,40.7763,-73.95372,40.76939,-73.95871,13,7.5,0
0.54,40.7763,-73.95372,40.7763,-73.95372,19,4.5,1
1.0,40.7763,-73.95372,40.76474,-73.96314,18,6.0,1
1.4,40.7763,-73.95372,40.76474,-73.96314,20,7.0,1
2.36,40.7763,-73.95372,40.75479,-73.97495,6,8.5,0
3.3,40.7763,-73.95372,40.75065,-73.99718,20,13.5,1
0.3,40.7763,-73.95372,40.7763,-73.95372,12,4.0,0
3.19,40.7763,-73.95372,40.76362,-73.97244,7,14.0,0
0.71,40.7763,-73.95372,40.76939,-73.95871,11,5.0,0
1.15,40.7763,-73.95372,40.76166,-73.95017,16,8.5,0
0.83,40.7763,-73.95372,40.76166,-73.95017,18,6.5,1
1.8,40.7763,-73.95372,40.76362,-73.97244,9,14.0,0
0.93,40.7763,-73.95372,40.79173,-73.94396,13,7.0,0
1.1,40.7763,-73.95372,40.76939,-73.95871,18,6.0,1
5.7,40.7763,-73.95372,40.77238,-73.92611,18,18.5,1
1.0,40.7763,-73.95372,40.79173,-73.94396,23,5.0,1
1.03,40.7763,-73.95372,40.79173,-73.94396,14,5.5,0
3.55,40.7763,-73.95372,40.7318,-73.98911,21,13.0,1
0.99,40.7763,-73.95372,40.76166,-73.95017,20,5.5,1
1.1,40.7763,-73.95372,40.76474,-73.96314,16,7.0,0
1.46,40.7763,-73.95372,40.76474,-73.96314,20,8.0,1
2.2,40.7763,-73.95372,40.76474,-73.96314,17,10.0,0
0.61,40.7763,-73.95372,40.76939,-73.95871,23,4.0,1
2.9,40.7763,-73.95372,40.7559,-73.97386,7,10.5,0
1.11,40.7763,-73.95372,40.76939,-73.95871,18,7.0,1
1.21,40.7763,-73.95372,40.76939,-73.95871,13,7.0,0
1.3,40.7763,-73.95372,40.76939,-73.95871,18,7.0,1
5.21,40.7763,-73.95372,40.72584,-73.998,15,24.0,0
1.4,40.7763,-73.95372,40.76474,-73.96314,10,6.5,0
0.57,40.7763,-73.95372,40.7763,-73.95372,16,4.5,0
1.13,40.7763,-73.95372,40.76939,-73.95871,19,6.5,1
0.54,40.7763,-73.95372,40.7763,-73.95372,8,4.5,0
2.11,40.7763,-73.95372,40.79857,-73.96659,14,10.0,0
4.34,40.7763,-73.95372,40.75065,-73.99718,15,17.0,0
0.92,40.7763,-73.95372,40.7763,-73.95372,20,6.5,1
1.6,40.7763,-73.95372,40.75859,-73.96793,19,7.5,1
3.4,40.7763,-73.95372,40.75065,-73.99718,9,20.0,0
5.04,40.7763,-73.95372,40.75138,-73.99715,7,19.5,0
1.1,40.7763,-73.95372,40.72633,-73.97861,11,7.5,0
1.0,40.7763,-73.95372,40.76931,-73.94993,10,5.5,0
1.2,40.7763,-73.95372,40.76931,-73.94993,11,6.5,0
1.75,40.7763,-73.95372,40.76931,-73.94993,12,9.0,0
2.7,40.7763,-73.95372,40.7545,-73.98226,8,16.0,0
1.45,40.7763,-73.95372,40.77601,-73.98269,19,7.0,1
0.6,40.7763,-73.95372,40.76939,-73.95871,7,4.5,0
2.64,40.7763,-73.95372,40.79551,-73.92967,10,13.5,0
0.4,40.7763,-73.95372,40.76939,-73.95871,18,4.5,1
1.81,40.7763,-73.95372,40.76939,-73.95871,21,9.0,1
2.43,40.7763,-73.95372,40.81085,-73.96374,22,9.5,1
0.5,40.7763,-73.95372,40.76939,-73.95871,14,4.0,0
0.5,40.7763,-73.95372,40.7763,-73.95372,16,4.5,0
1.48,40.7763,-73.95372,40.7584,-73.97203,10,9.0,0
2.4,40.7763,-73.95372,40.81085,-73.96374,10,10.0,0
13.5,40.7763,-73.95372,40.72817,-73.78491,11,41.0,0
2.18,40.7763,-73.95372,40.77601,-73.98269,14,10.5,0
1.2,40.7763,-73.95372,40.76931,-73.94993,12,6.0,0
8.6,40.7763,-73.95372,40.77445,-73.87332,5,24.0,0
3.57,40.7763,-73.95372,40.75065,-73.99718,23,16.0,1
2.18,40.7763,-73.95372,40.76078,-73.97767,10,11.5,0
4.28,40.7763,-73.95372,40.75065,-73.99718,8,23.0,0
1.99,40.7763,-73.95372,40.79857,-73.96659,21,8.5,1
1.05,40.7763,-73.95372,40.76474,-73.96314,9,7.0,0
1.51,40.7763,-73.95372,40.76474,-73.96314,19,7.5,1
0.6,40.7763,-73.95372,40.76939,-73.95871,17,4.5,0
2.7,40.7763,-73.95372,40.75479,-73.97495,15,11.5,0
2.05,40.7763,-73.95372,40.75778,-73.97249,21,8.5,1
3.72,40.7763,-73.95372,40.81823,-73.94288,17,15.0,0
3.4,40.7763,-73.95372,40.75221,-73.97251,15,13.0,0
0.98,40.7763,-73.95372,40.76166,-73.95017,9,7.5,0
2.8,40.7763,-73.95372,40.81287,-73.93739,14,10.5,0
0.95,40.7763,-73.95372,40.76939,-73.95871,10,6.0,0
0.7,40.7763,-73.95372,40.7763,-73.95372,11,4.5,0
1.5,40.7763,-73.95372,40.77601,-73.98269,10,8.0,0
3.48,40.7763,-73.95372,40.75533,-73.99311,9,15.0,0
3.54,40.7763,-73.95372,40.75906,-73.98026,21,12.5,1
2.93,40.7763,-73.95372,40.75221,-73.97251,19,10.5,1
4.32,40.7763,-73.95372,40.7318,-73.98911,1,14.0,1
3.39,40.7763,-73.95372,40.75065,-73.99718,10,14.5,0
1.16,40.7763,-73.95372,40.76474,-73.96314,13,10.5,0
0.57,40.7763,-73.95372,40.7763,-73.95372,18,4.5,1
2.1,40.7763,-73.95372,40.7657,-73.98706,12,10.0,0
0.3,40.7763,-73.95372,40.76939,-73.95871,16,4.5,0
0.48,40.7763,-73.95372,40.76939,-73.95871,8,4.5,0
2.0,40.7763,-73.95372,40.76931,-73.94993,9,9.5,0
2.7,40.7763,-73.95372,40.75906,-73.98026,8,14.0,0
0.5,40.7763,-73.95372,40.7763,-73.95372,20,3.5,1
1.27,40.7763,-73.95372,40.76166,-73.95017,15,9.5,0
4.2,40.7763,-73.95372,40.77238,-73.92611,18,16.0,1
1.4,40.7763,-73.95372,40.75859,-73.96793,22,7.0,1
2.67,40.7763,-73.95372,40.77555,-73.99035,18,11.5,1
4.6,40.7763,-73.95372,40.75031,-73.99298,8,26.5,0
0.75,40.7763,-73.95372,40.76166,-73.95017,9,5.5,0
0.5,40.7763,-73.95372,40.7763,-73.95372,17,5.0,0
0.7,40.7763,-73.95372,40.76939,-73.95871,7,4.0,0
0.6,40.7763,-73.95372,40.79173,-73.94396,22,4.5,1
0.8,40.7763,-73.95372,40.7763,-73.95372,23,5.0,1
0.25,40.7763,-73.95372,40.76939,-73.95871,15,3.0,0
1.7,40.7763,-73.95372,40.75778,-73.97249,20,8.0,1
5.74,40.7763,-73.95372,40.86715,-73.9241,20,18.5,1
1.3,40.7763,-73.95372,40.76474,-73.96314,11,7.0,0
0.58,40.7763,-73.95372,40.76939,-73.95871,19,4.5,1
2.98,40.7763,-73.95372,40.75906,-73.98026,9,14.0,0
0.7,40.7763,-73.95372,40.79173,-73.94396,13,5.0,0
2.63,40.7763,-73.95372,40.7559,-73.97386,6,11.0,0
1.99,40.7763,-73.95372,40.77601,-73.98269,10,9.0,0
8.75,40.7763,-73.95372,40.77445,-73.87332,17,29.0,0
1.57,40.7763,-73.95372,40.76474,-73.96314,22,8.0,1
3.43,40.7763,-73.95372,40.72633,-73.97861,18,16.0,1
1.9,40.7763,-73.95372,40.79857,-73.96659,17,10.5,0
0.86,40.7763,-73.95372,40.76939,-73.95871,18,5.5,1
3.3,40.7763,-73.95372,40.75065,-73.99718,8,14.0,0
0.82,40.7763,-73.95372,40.79173,-73.94396,14,5.0,0
1.3,40.7763,-73.95372,40.76474,-73.96314,18,7.0,1
1.18,40.7763,-73.95372,40.76474,-73.96314,16,6.0,0
1.47,40.7763,-73.95372,40.76166,-73.95017,11,9.0,0
1.1,40.7763,-73.95372,40.77601,-73.98269,13,6.0,0
2.9,40.7763,-73.95372,40.7657,-73.98706,9,12.0,0
0.7,40.7763,-73.95372,40.79173,-73.94396,12,6.0,0
1.57,40.7763,-73.95372,40.76931,-73.94993,10,7.0,0
3.8,40.7763,-73.95372,40.75065,-73.99718,12,15.0,0
8.8,40.7763,-73.95372,40.72092,-73.84611,0,27.0,1
2.6,40.7763,-73.95372,40.75906,-73.98026,13,13.0,0
2.59,40.7763,-73.95372,40.79857,-73.96659,22,10.0,1
0.7,40.7763,-73.95372,40.79173,-73.94396,12,5.0,0
1.2,40.7763,-73.95372,40.76166,-73.95017,11,7.0,0
2.3,40.7763,-73.95372,40.76078,-73.97767,21,9.5,1
3.46,40.7763,-73.95372,40.81823,-73.94288,18,13.0,1
1.11,40.7763,-73.95372,40.76474,-73.96314,17,6.0,0
1.7,40.7763,-73.95372,40.75859,-73.96793,14,10.0,0
0.88,40.7763,-73.95372,40.76939,-73.95871,19,6.5,1
0.4,40.7763,-73.95372,40.7763,-73.95372,11,3.5,0
3.9,40.7763,-73.95372,40.72633,-73.97861,1,14.5,1
2.35,40.7763,-73.95372,40.75221,-73.97251,22,9.0,1
1.1,40.7763,-73.95372,40.76474,-73.96314,20,6.5,1
0.56,40.7763,-73.95372,40.7763,-73.95372,20,4.5,1
3.2,40.7763,-73.95372,40.7763,-73.95372,7,14.5,0
1.9,40.7763,-73.95372,40.7559,-73.97386,2,8.0,1
3.47,40.7763,-73.95372,40.75917,-73.97967,7,13.5,0
1.07,40.7763,-73.95372,40.76474,-73.96314,5,5.0,0
2.7,40.7763,-73.95372,40.7545,-73.98226,4,10.0,1
1.5,40.7763,-73.95372,40.75859,-73.96793,6,6.5,0
1.44,40.7763,-73.95372,40.76931,-73.94993,17,7.5,0
0.1,40.7763,-73.95372,40.7763,-73.95372,21,3.5,1
1.62,40.7763,-73.95372,40.77601,-73.98269,12,8.0,0
3.6,40.7763,-73.95372,40.74515,-73.9783,10,14.0,0
2.2,40.7763,-73.95372,40.75859,-73.96793,7,12.0,0
2.12,40.7763,-73.95372,40.77601,-73.98269,12,13.5,0
1.8,40.7763,-73.95372,40.77601,-73.98269,14,10.0,0
7.8,40.7763,-73.95372,40.70968,-74.01284,19,23.5,1
5.0,40.7763,-73.95372,40.77238,-73.92611,5,16.0,0
2.79,40.7763,-73.95372,40.7657,-73.98706,7,14.0,0
0.4,40.7763,-73.95372,40.79173,-73.94396,19,3.5,1
0.8,40.7763,-73.95372,40.76939,-73.95871,19,6.5,1
1.02,40.7763,-73.95372,40.76931,-73.94993,19,6.0,1
1.8,40.7763,-73.95372,40.80245,-73.9526,13,8.0,0
1.21,40.7763,-73.95372,40.76939,-73.95871,18,7.0,1
1.2,40.7763,-73.95372,40.76931,-73.94993,13,6.0,0
2.67,40.7763,-73.95372,40.7657,-73.98706,17,12.5,0
1.44,40.7763,-73.95372,40.79551,-73.92967,15,7.0,0
3.06,40.7763,-73.95372,40.7545,-73.98226,16,12.5,0
0.9,40.7763,-73.95372,40.79173,-73.94396,13,6.0,0
0.6,40.7763,-73.95372,40.7763,-73.95372,13,4.0,0
1.23,40.7763,-73.95372,40.76166,-73.95017,13,10.5,0
0.52,40.7763,-73.95372,40.7763,-73.95372,15,5.5,0
2.48,40.7763,-73.95372,40.79857,-73.96659,8,11.0,0
0.67,40.7763,-73.95372,40.79173,-73.94396,15,4.5,0
0.9,40.7763,-73.95372,40.76939,-73.95871,17,6.0,0
7.48,40.7763,-73.95372,40.72022,-74.00463,3,26.0,1
1.9,40.7763,-73.95372,40.75859,-73.96793,8,10.0,0
6.8,40.7763,-73.95372,40.71514,-74.00377,14,27.5,0
2.1,40.7763,-73.95372,40.79857,-73.96659,18,10.5,1
3.0,40.7763,-73.95372,40.7545,-73.98226,11,13.0,0
1.22,40.7763,-73.95372,40.76166,-73.95017,18,6.5,1
3.7,40.7763,-73.95372,40.74187,-74.00052,21,19.0,1
0.4,40.7763,-73.95372,40.7763,-73.95372,13,4.5,0
3.16,40.7763,-73.95372,40.7657,-73.98706,17,13.0,0
0.8,40.7763,-73.95372,40.79173,-73.94396,19,4.5,1
4.1,40.7763,-73.95372,40.72633,-73.97861,19,14.5,1
1.69,40.7763,-73.95372,40.7763,-73.95372,9,10.0,0
2.15,40.7763,-73.95372,40.77601,-73.98269,13,11.5,0
1.39,40.7763,-73.95372,40.76931,-73.94993,15,8.0,0
2.5,40.7763,-73.95372,40.79857,-73.96659,22,10.5,1
2.1,40.7763,-73.95372,40.75859,-73.96793,18,12.0,1
0.68,40.7763,-73.95372,40.76939,-73.95871,14,5.5,0
0.99,40.7763,-73.95372,40.76939,-73.95871,7,7.0,0
4.63,40.7763,-73.95372,40.80549,-73.91661,2,18.0,1
2.9,40.7763,-73.95372,40.76078,-73.97767,19,12.5,1
0.43,40.7763,-73.95372,40.76166,-73.95017,15,4.5,0
1.1,40.7763,-73.95372,40.79173,-73.94396,22,6.0,1
0.9,40.7763,-73.95372,40.76166,-73.95017,17,5.0,0
0.43,40.7763,-73.95372,40.7763,-73.95372,20,3.5,1
2.1,40.7763,-73.95372,40.75221,-73.97251,11,9.5,0
2.0,40.7763,-73.95372,40.76474,-73.96314,22,8.5,1
2.5,40.7763,-73.95372,40.75917,-73.97967,6,10.5,0
0.92,40.7763,-73.95372,40.7763,-73.95372,9,6.5,0
2.06,40.7763,-73.95372,40.75859,-73.96793,11,11.5,0
0.6,40.7763,-73.95372,40.7763,-73.95372,6,4.0,0
2.8,40.7763,-73.95372,40.75221,-73.97251,7,12.5,0
3.03,40.7763,-73.95372,40.75065,-73.99718,9,17.5,0
5.03,40.7763,-73.95372,40.72584,-73.998,14,17.5,0
1.2,40.7763,-73.95372,40.76166,-73.95017,8,6.5,0
2.4,40.7763,-73.95372,40.7545,-73.98226,7,11.0,0
1.1,40.7763,-73.95372,40.79173,-73.94396,15,9.0,0
0.94,40.7763,-73.95372,40.76939,-73.95871,11,9.0,0
7.3,40.7763,-73.95372,40.70916,-74.00279,8,24.0,0
1.2,40.7763,-73.95372,40.75859,-73.96793,6,6.0,0
0.7,40.7763,-73.95372,40.7763,-73.95372,8,7.5,0
1.6,40.7763,-73.95372,40.79857,-73.96659,17,7.5,0
0.61,40.7763,-73.95372,40.7763,-73.95372,14,5.0,0
0.76,40.7763,-73.95372,40.7763,-73.95372,6,4.5,0
0.44,40.7763,-73.95372,40.76939,-73.95871,18,4.0,1
1.1,40.7763,-73.95372,40.76939,-73.95871,18,6.5,1
4.7,40.7763,-73.95372,40.7763,-73.95372,16,2.5,0
0.39,40.7763,-73.95372,40.7763,-73.95372,14,4.0,0
0.7,40.7763,-73.95372,40.79173,-73.94396,13,4.5,0
2.4,40.7763,-73.95372,40.7545,-73.98226,15,12.5,0
0.9,40.7763,-73.95372,40.76931,-73.94993,12,6.5,0
2.0,40.7763,-73.95372,40.76474,-73.96314,12,8.0,0
1.62,40.7763,-73.95372,40.76362,-73.97244,10,11.5,0
2.2,40.7763,-73.95372,40.75892,-73.97746,8,20.5,0
2.16,40.7763,-73.95372,40.75917,-73.97967,8,13.0,0
1.7,40.7763,-73.95372,40.79551,-73.92967,23,7.5,1
6.57,40.7763,-73.95372,40.77887,-73.90622,23,20.0,1
2.16,40.7763,-73.95372,40.75892,-73.97746,11,10.0,0
1.0,40.7763,-73.95372,40.76939,-73.95871,17,6.5,0
1.75,40.7763,-73.95372,40.75859,-73.96793,11,8.5,0
1.4,40.7763,-73.95372,40.76931,-73.94993,15,8.0,0
7.32,40.7763,-73.95372,40.71395,-74.00764,17,27.0,0
0.76,40.7763,-73.95372,40.76166,-73.95017,16,4.5,0
3.8,40.7763,-73.95372,40.75065,-73.99718,16,15.0,0
1.4,40.7763,-73.95372,40.76474,-73.96314,8,9.5,0
8.16,40.7763,-73.95372,40.77445,-73.87332,6,24.5,0
0.6,40.7763,-73.95372,40.76939,-73.95871,10,5.5,0
0.86,40.7763,-73.95372,40.76166,-73.95017,18,5.5,1
2.1,40.7763,-73.95372,40.76474,-73.96314,13,12.0,0
1.5,40.7763,-73.95372,40.76931,-73.94993,7,7.5,0
0.2,40.7763,-73.95372,40.7763,-73.95372,20,3.5,1
3.03,40.7763,-73.95372,40.75906,-73.98026,19,14.5,1
0.96,40.7763,-73.95372,40.76166,-73.95017,18,6.0,1
2.96,40.7763,-73.95372,40.76362,-73.97244,0,12.0,1
0.44,40.7763,-73.95372,40.7763,-73.95372,18,4.0,1
2.2,40.7763,-73.95372,40.81287,-73.93739,5,8.5,0
0.8,40.7763,-73.95372,40.7763,-73.95372,15,7.5,0
